customerID,gender,SeniorCitizen,tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn
CUST108234,Female,1.0,45.0,Yes,Fiber optic,Month-to-month,51.25,2523.93,Mailed check,no
CUST104399,Male,1.0,70.0,Yes,DSL,One year,20.05,1406.15,,no
CUST105252,Female,0.0,18.0,yes,Fiber optic,Month-to-month,33.93,578.58,,Yes
CUST100011,Male,,15.0,Yes,DSL,month-to-month,72.54,870.88,Electronic check,Yes
CUST104760,Female,1.0,6.0,No,DSL,One year,99.42,493.53,,No
CUST101177,,0.0,23.0,,,month-to-month,108.04,2087.86,Credit card,No
CUST102863,FEMALE,1.0,62.0,Yes,,One year,76.32,4485.04,,No
CUST106471,,0.0,,,,One year,49.17,,Mailed check,Yes
CUST106228,,,34.0,yes,dsl,month-to-month,60.63,2236.54,Bank transfer,No
CUST102989,,0.0,53.0,yes,dsl,One year,111.38,6567.89,Mailed check,Yes
CUST107117,,,23.0,yes,dsl,One year,108.08,2393.78,Mailed check,no
CUST107010,,0.0,29.0,No,No,Month-to-month,,,Electronic check,no
CUST108728,,1.0,31.0,,No,One year,43.86,1184.18,,No
CUST101440,FEMALE,1.0,42.0,Yes,dsl,Two year,88.72,3747.28,Bank transfer,no
CUST109941,,0.0,0.0,No,No,month-to-month,66.17,59.19,Credit card,Yes
CUST102875,FEMALE,1.0,47.0,Yes,No,One year,68.27,2849.12,Electronic check,no
CUST109281,Female,1.0,66.0,Yes,No,One year,29.98,1986.35,Mailed check,Yes
CUST108964,Male,1.0,42.0,yes,DSL,month-to-month,98.35,3644.12,Credit card,Yes
CUST107232,male,,70.0,yes,DSL,One year,96.05,6152.5,Mailed check,Yes
CUST103726,Male,0.0,4.0,yes,No,One year,103.51,416.78,Electronic check,NO
CUST102772,,1.0,7.0,,,One year,93.37,566.11,Electronic check,No
CUST100454,male,0.0,8.0,,Fiber optic,Two year,48.19,314.4,,Yes
CUST108189,Male,1.0,5.0,Yes,dsl,Two year,58.54,292.78,Bank transfer,No
CUST101367,Male,0.0,2.0,yes,dsl,Two year,90.5,200.77,Bank transfer,NO
CUST103712,male,0.0,5.0,Yes,,One year,,,Credit card,Yes
CUST103723,male,1.0,60.0,No,,Two year,34.95,1695.1,Credit card,No
CUST101388,,1.0,17.0,yes,dsl,month-to-month,90.18,1493.21,Credit card,no
CUST101000,male,,67.0,Yes,DSL,One year,111.89,7896.97,Mailed check,no
CUST107761,,0.0,,,dsl,Two year,,,,Yes
CUST103553,Female,0.0,3.0,yes,,Two year,102.71,324.88,Bank transfer,NO
CUST104114,Male,1.0,65.0,yes,DSL,month-to-month,66.69,4829.47,Credit card,no
CUST101667,,0.0,29.0,,Fiber optic,Two year,101.66,2855.0,Electronic check,Yes
CUST103173,Female,,14.0,Yes,dsl,One year,25.56,404.65,Credit card,No
CUST109584,Female,0.0,40.0,Yes,No,Two year,51.8,2007.1,Credit card,no
CUST100488,male,1.0,52.0,,,One year,64.71,3580.19,Bank transfer,Yes
CUST103230,Female,1.0,55.0,Yes,No,One year,114.74,6807.0,Mailed check,No
CUST103828,FEMALE,1.0,26.0,,DSL,One year,54.63,1383.04,,no
CUST108825,Male,1.0,24.0,Yes,No,One year,66.77,1686.57,Electronic check,Yes
CUST105208,male,,17.0,,DSL,month-to-month,98.26,1822.51,Mailed check,Yes
CUST107848,Male,1.0,17.0,yes,No,Month-to-month,103.22,1617.77,Bank transfer,No
CUST105704,,1.0,30.0,No,No,Month-to-month,83.36,2272.5,Mailed check,Yes
CUST109833,Female,0.0,69.0,,,One year,76.34,4363.17,Mailed check,no
CUST108133,FEMALE,1.0,12.0,Yes,DSL,One year,24.29,349.75,Bank transfer,Yes
CUST100703,,1.0,58.0,Yes,DSL,One year,100.54,5302.37,Credit card,No
CUST105105,Female,1.0,14.0,yes,,Month-to-month,50.57,667.5,Mailed check,Yes
CUST109072,FEMALE,0.0,,Yes,No,Two year,66.82,,Mailed check,No
CUST103291,male,,,yes,No,Two year,30.12,,,Yes
CUST108125,Female,,63.0,yes,dsl,Month-to-month,61.15,3342.92,,Yes
CUST109825,FEMALE,0.0,26.0,Yes,No,Month-to-month,100.25,2726.29,Mailed check,Yes
CUST109203,male,1.0,33.0,yes,No,One year,30.42,1087.63,Electronic check,No
CUST104909,,1.0,41.0,Yes,DSL,Two year,80.66,3180.22,Mailed check,Yes
CUST104440,FEMALE,,41.0,Yes,Fiber optic,One year,73.78,2534.11,,no
CUST100986,,,57.0,yes,,Month-to-month,83.02,4955.0,Bank transfer,No
CUST109423,male,,68.0,No,DSL,month-to-month,93.13,7234.5,Mailed check,no
CUST109244,Male,1.0,38.0,yes,No,Month-to-month,46.07,1463.28,Mailed check,Yes
CUST107705,Female,,50.0,No,No,One year,91.1,4323.58,Credit card,Yes
CUST106257,Male,0.0,23.0,No,DSL,One year,34.6,675.67,,No
CUST106089,,0.0,51.0,No,Fiber optic,Month-to-month,92.38,4971.62,Credit card,No
CUST105238,Female,0.0,21.0,No,,Month-to-month,59.37,1240.21,Credit card,no
CUST101198,Male,1.0,26.0,yes,dsl,Two year,72.78,2062.17,Mailed check,no
CUST109252,FEMALE,,9.0,,DSL,month-to-month,108.64,1070.38,Mailed check,yes
CUST107519,Female,,6.0,yes,DSL,Month-to-month,112.46,733.83,Mailed check,NO
CUST106812,male,0.0,39.0,yes,,One year,39.92,1786.07,Electronic check,Yes
CUST108320,FEMALE,0.0,66.0,,Fiber optic,month-to-month,51.51,3146.14,Electronic check,Yes
CUST107175,male,1.0,65.0,Yes,,One year,64.18,4406.05,Electronic check,No
CUST104470,Female,,5.0,,Fiber optic,Two year,69.79,355.0,Electronic check,yes
CUST100891,,1.0,67.0,Yes,Fiber optic,month-to-month,28.05,1840.41,Credit card,Yes
CUST101969,Female,,47.0,No,DSL,Month-to-month,69.79,3356.1,Credit card,Yes
CUST105757,FEMALE,0.0,53.0,Yes,,One year,22.94,1127.07,Mailed check,Yes
CUST106527,,,48.0,Yes,DSL,Month-to-month,117.38,5960.72,Electronic check,no
CUST106294,male,1.0,11.0,No,Fiber optic,month-to-month,92.77,857.6,Credit card,NO
CUST107595,Female,0.0,23.0,yes,DSL,One year,72.85,1396.18,,no
CUST103249,male,0.0,57.0,yes,No,Two year,119.65,5462.6,,Yes
CUST106570,Female,1.0,39.0,No,No,One year,88.49,3888.51,Mailed check,Yes
CUST106638,Male,,47.0,yes,No,One year,73.93,3894.69,Electronic check,Yes
CUST107351,,1.0,31.0,,Fiber optic,month-to-month,47.92,1212.82,Credit card,No
CUST109357,male,0.0,67.0,No,No,One year,112.53,8091.5,Credit card,no
CUST107473,Male,,19.0,yes,Fiber optic,Two year,105.77,2042.95,Mailed check,No
CUST109391,FEMALE,0.0,3.0,,,One year,76.27,214.4,Electronic check,Yes
CUST108847,male,,68.0,No,No,Two year,72.22,4987.03,Mailed check,no
CUST101239,Male,1.0,14.0,,DSL,One year,73.74,968.14,Electronic check,Yes
CUST102289,male,0.0,66.0,No,DSL,month-to-month,,,Mailed check,Yes
CUST102740,FEMALE,1.0,39.0,yes,No,One year,25.35,822.46,Bank transfer,Yes
CUST108467,,1.0,38.0,yes,dsl,Two year,105.18,4651.76,Bank transfer,Yes
CUST104585,male,0.0,12.0,Yes,dsl,month-to-month,90.18,978.22,Mailed check,Yes
CUST101229,Male,1.0,19.0,Yes,No,Two year,91.28,1859.7,Mailed check,no
CUST106980,FEMALE,1.0,20.0,No,dsl,Two year,22.2,489.22,Bank transfer,No
CUST105178,Male,1.0,53.0,No,,Month-to-month,34.47,2013.45,Bank transfer,Yes
CUST104293,FEMALE,0.0,58.0,yes,DSL,Month-to-month,86.83,4488.18,Mailed check,no
CUST101058,Male,0.0,70.0,No,DSL,Month-to-month,77.24,5229.84,Credit card,No
CUST106262,male,0.0,28.0,,,month-to-month,88.56,2083.12,Credit card,No
CUST100281,Male,,38.0,No,No,Two year,41.72,1528.37,Mailed check,Yes
CUST100968,Male,0.0,66.0,,dsl,Month-to-month,56.75,3784.81,Mailed check,No
CUST103953,Male,,68.0,Yes,dsl,month-to-month,112.2,7413.87,Mailed check,No
CUST101939,,0.0,42.0,yes,,Two year,62.77,2897.77,Bank transfer,Yes
CUST108629,male,1.0,14.0,,DSL,Month-to-month,119.39,1503.37,Credit card,No
CUST101274,Female,,19.0,No,Fiber optic,Month-to-month,39.19,799.4,,No
CUST100619,Male,,57.0,,Fiber optic,month-to-month,87.05,5637.83,,Yes
CUST108672,,1.0,,Yes,DSL,month-to-month,82.83,,Credit card,Yes
CUST101742,FEMALE,0.0,67.0,yes,Fiber optic,One year,69.12,4293.11,Electronic check,Yes
CUST101390,Male,,59.0,yes,dsl,Two year,46.39,3207.3,Credit card,no
CUST102203,FEMALE,0.0,0.0,Yes,,month-to-month,44.68,48.59,Mailed check,NO
CUST103568,Male,1.0,48.0,yes,Fiber optic,Month-to-month,117.85,5164.19,,Yes
CUST106116,Female,1.0,17.0,No,,month-to-month,35.35,593.04,Electronic check,No
CUST102232,FEMALE,,40.0,Yes,No,month-to-month,72.29,2722.48,Mailed check,No
CUST106052,,1.0,64.0,No,dsl,month-to-month,112.21,7588.63,Electronic check,No
CUST103178,Male,0.0,17.0,Yes,dsl,One year,77.13,1096.25,Bank transfer,Yes
CUST103192,Female,1.0,20.0,No,Fiber optic,Two year,114.19,2396.2,Bank transfer,no
CUST106099,,,54.0,,Fiber optic,month-to-month,61.51,3202.92,Electronic check,no
CUST107029,FEMALE,,14.0,Yes,No,month-to-month,60.77,789.96,,no
CUST100575,Female,,13.0,,No,One year,115.44,1734.8,,No
CUST106656,male,0.0,59.0,yes,DSL,One year,88.04,4807.7,,No
CUST107115,FEMALE,1.0,41.0,,dsl,One year,68.49,2467.97,Bank transfer,Yes
CUST108979,,,55.0,No,dsl,One year,109.63,6904.85,Bank transfer,No
CUST106276,Female,,4.0,yes,No,One year,112.56,488.02,Bank transfer,yes
CUST109165,FEMALE,0.0,70.0,Yes,DSL,Month-to-month,92.32,5695.41,Bank transfer,Yes
CUST105897,FEMALE,1.0,32.0,Yes,No,One year,88.78,3009.26,,No
CUST105724,Male,,32.0,No,,month-to-month,30.93,874.09,Electronic check,No
CUST100269,,,62.0,,,Two year,33.63,1930.13,,Yes
CUST100629,Female,,51.0,yes,DSL,Two year,113.68,4781.31,Bank transfer,Yes
CUST103081,Male,0.0,63.0,No,DSL,Month-to-month,108.32,6003.78,Electronic check,No
CUST103466,male,0.0,11.0,Yes,dsl,Two year,109.18,1326.35,Mailed check,yes
CUST106430,Male,1.0,8.0,yes,dsl,One year,58.03,383.63,,yes
CUST109498,Male,0.0,36.0,yes,dsl,month-to-month,82.55,2500.7,Mailed check,No
CUST107062,Male,0.0,51.0,yes,dsl,month-to-month,67.39,4046.29,,No
CUST109921,Female,,60.0,yes,,Month-to-month,21.79,1268.63,Mailed check,no
CUST105543,male,,4.0,Yes,,Month-to-month,65.83,226.53,Bank transfer,NO
CUST104356,FEMALE,1.0,50.0,,DSL,One year,97.63,5310.38,Electronic check,No
CUST102113,Female,1.0,32.0,yes,DSL,One year,119.8,3811.13,Bank transfer,Yes
CUST108219,FEMALE,1.0,19.0,,dsl,Month-to-month,27.49,600.08,Credit card,Yes
CUST103216,Female,1.0,15.0,,dsl,month-to-month,86.61,1474.57,Bank transfer,No
CUST103814,,,35.0,,,One year,52.46,1543.16,Mailed check,no
CUST108321,Male,,26.0,Yes,No,Month-to-month,93.75,2250.53,Electronic check,Yes
CUST108761,Male,0.0,38.0,,Fiber optic,month-to-month,69.64,2300.64,Mailed check,No
CUST102278,FEMALE,0.0,28.0,,No,Month-to-month,67.53,2212.39,Electronic check,Yes
CUST104599,Female,1.0,21.0,No,Fiber optic,Two year,,,Mailed check,no
CUST100013,Male,0.0,67.0,,dsl,Month-to-month,86.75,5289.44,Bank transfer,Yes
CUST109412,,,13.0,yes,,One year,45.78,519.58,Mailed check,Yes
CUST101525,FEMALE,1.0,22.0,Yes,Fiber optic,Two year,78.97,1569.63,Electronic check,No
CUST102365,Male,,58.0,yes,,Two year,59.05,3749.31,Bank transfer,no
CUST104648,Female,1.0,39.0,No,No,Month-to-month,107.72,3825.6,Mailed check,No
CUST100374,FEMALE,0.0,28.0,,dsl,Two year,92.34,2324.93,Mailed check,No
CUST108690,Male,,40.0,Yes,dsl,month-to-month,119.46,5336.27,Mailed check,Yes
CUST106477,,,34.0,No,Fiber optic,One year,40.89,1149.79,Electronic check,no
CUST100525,Female,0.0,10.0,No,dsl,month-to-month,110.56,1160.81,Electronic check,Yes
CUST106895,Female,1.0,53.0,No,,One year,48.23,2624.8,,No
CUST103591,Male,,57.0,Yes,Fiber optic,Two year,52.14,3486.42,,no
CUST107904,FEMALE,0.0,72.0,No,dsl,Two year,52.72,4329.65,Electronic check,No
CUST102958,FEMALE,0.0,31.0,,No,month-to-month,35.55,1214.33,Electronic check,Yes
CUST100529,FEMALE,1.0,21.0,Yes,DSL,month-to-month,93.96,1719.74,Bank transfer,Yes
CUST103714,Male,0.0,41.0,No,Fiber optic,month-to-month,105.76,4278.45,,Yes
CUST104732,Female,,72.0,yes,,Two year,116.01,9618.91,Credit card,Yes
CUST101394,male,0.0,5.0,yes,dsl,month-to-month,20.32,89.33,Credit card,NO
CUST105631,Female,1.0,18.0,,DSL,Two year,39.29,778.28,Credit card,no
CUST106563,male,0.0,65.0,,dsl,Two year,97.31,6866.1,Mailed check,Yes
CUST104703,Female,,8.0,Yes,dsl,Two year,74.28,582.67,Mailed check,No
CUST101712,Male,1.0,71.0,,dsl,Month-to-month,29.53,1789.31,Mailed check,Yes
CUST109950,male,1.0,14.0,yes,DSL,month-to-month,63.36,987.07,Mailed check,Yes
CUST100955,male,,9.0,No,,Month-to-month,51.21,467.06,Credit card,NO
CUST106675,Female,0.0,1.0,Yes,dsl,month-to-month,98.66,114.66,Bank transfer,Yes
CUST103453,FEMALE,,8.0,,Fiber optic,One year,38.89,272.42,Bank transfer,yes
CUST108595,male,,29.0,Yes,,Month-to-month,69.69,1973.07,Credit card,No
CUST102071,male,1.0,21.0,,No,Two year,23.36,460.1,Electronic check,No
CUST109934,,1.0,47.0,yes,Fiber optic,Two year,70.84,3131.94,,no
CUST100158,Male,,13.0,yes,dsl,month-to-month,36.54,415.25,Mailed check,No
CUST107005,Male,0.0,47.0,Yes,No,One year,27.62,1184.28,Credit card,Yes
CUST100352,male,,55.0,No,dsl,month-to-month,55.16,3469.94,Credit card,no
CUST106078,male,0.0,58.0,No,dsl,month-to-month,92.92,4320.6,Mailed check,no
CUST106236,FEMALE,0.0,69.0,,,Two year,70.19,4604.4,Electronic check,No
CUST102920,FEMALE,1.0,68.0,yes,,month-to-month,,,,Yes
CUST108503,male,0.0,67.0,,Fiber optic,month-to-month,101.07,6227.87,Bank transfer,no
CUST104644,male,1.0,6.0,yes,,month-to-month,48.15,248.85,Bank transfer,NO
CUST100661,Female,0.0,66.0,Yes,dsl,month-to-month,69.88,4852.92,Bank transfer,Yes
CUST107057,male,0.0,4.0,,No,Two year,87.83,421.09,Bank transfer,NO
CUST103665,male,,39.0,,No,Two year,98.47,3152.54,,No
CUST107979,FEMALE,1.0,24.0,,Fiber optic,One year,87.71,1758.86,Electronic check,No
CUST100306,,0.0,64.0,yes,dsl,Two year,91.01,5426.69,Bank transfer,No
CUST104790,male,,38.0,yes,dsl,One year,21.26,767.99,Electronic check,No
CUST102356,,,9.0,,dsl,Month-to-month,57.34,416.55,Bank transfer,yes
CUST101927,Female,0.0,47.0,No,No,One year,107.05,4058.58,Mailed check,Yes
CUST109518,Female,1.0,10.0,Yes,,One year,104.52,933.91,Electronic check,Yes
CUST103427,Male,0.0,30.0,Yes,DSL,One year,108.5,3288.08,Mailed check,No
CUST103638,Female,,20.0,,No,month-to-month,,,Mailed check,Yes
CUST101266,Male,0.0,26.0,yes,dsl,month-to-month,119.19,3617.23,Electronic check,no
CUST101560,,,22.0,No,dsl,Month-to-month,36.41,866.11,Mailed check,Yes
CUST107179,FEMALE,1.0,45.0,No,dsl,month-to-month,74.96,3715.16,,No
CUST104109,FEMALE,0.0,55.0,No,DSL,One year,55.58,2975.36,Credit card,no
CUST107867,Male,,17.0,Yes,,One year,116.95,2007.22,,no
CUST104904,Female,1.0,54.0,,dsl,One year,69.57,3754.05,Electronic check,no
CUST107294,male,1.0,69.0,,,Two year,90.19,7141.77,,No
CUST100514,Female,,11.0,yes,No,One year,63.34,809.98,Bank transfer,NO
CUST100894,Male,1.0,60.0,,dsl,Month-to-month,112.21,6692.53,,Yes
CUST108601,FEMALE,0.0,47.0,No,Fiber optic,Month-to-month,106.85,5552.41,,No
CUST100021,,1.0,31.0,No,Fiber optic,Month-to-month,98.7,3394.51,,no
CUST100899,,,0.0,No,Fiber optic,month-to-month,92.4,96.71,Electronic check,No
CUST100207,,1.0,9.0,yes,Fiber optic,Two year,37.13,339.01,Electronic check,yes
CUST100458,,,35.0,No,No,Two year,93.09,2809.64,Bank transfer,No
CUST102430,Female,0.0,60.0,No,DSL,month-to-month,118.99,7649.49,Electronic check,No
CUST108442,FEMALE,1.0,12.0,No,DSL,One year,42.01,529.38,,no
CUST103389,Male,1.0,27.0,No,dsl,month-to-month,113.33,2957.38,Mailed check,No
CUST103911,male,,58.0,,DSL,Month-to-month,31.28,1562.62,Credit card,No
CUST105383,,,25.0,Yes,No,One year,38.02,939.96,,No
CUST100552,FEMALE,1.0,9.0,yes,Fiber optic,One year,98.65,1058.96,Credit card,yes
CUST103144,FEMALE,1.0,55.0,Yes,DSL,Two year,42.62,1893.02,Mailed check,no
CUST106917,,,26.0,Yes,No,Two year,102.53,2609.84,Credit card,no
CUST102056,Female,,10.0,Yes,dsl,One year,118.99,1222.25,Electronic check,NO
CUST101925,Female,1.0,16.0,No,No,One year,64.83,990.97,Bank transfer,No
CUST100634,male,0.0,18.0,yes,No,month-to-month,35.43,579.56,Mailed check,Yes
CUST106082,Female,1.0,20.0,,Fiber optic,One year,108.74,2285.43,Electronic check,No
CUST108508,Female,1.0,35.0,Yes,DSL,Month-to-month,106.1,3749.13,Electronic check,Yes
CUST109457,Male,1.0,34.0,No,No,Month-to-month,50.27,1930.54,Electronic check,No
CUST109872,,1.0,48.0,yes,,One year,22.98,1311.48,Credit card,no
CUST108619,FEMALE,1.0,22.0,No,Fiber optic,Month-to-month,77.74,1463.7,Electronic check,no
CUST100105,FEMALE,,30.0,yes,,month-to-month,99.04,2507.22,Electronic check,Yes
CUST103041,FEMALE,0.0,4.0,,,Two year,70.13,263.05,Credit card,Yes
CUST101709,Female,0.0,56.0,yes,DSL,month-to-month,112.83,6093.13,Mailed check,Yes
CUST100089,Male,1.0,47.0,No,DSL,One year,20.06,1026.31,,no
CUST107014,,0.0,31.0,Yes,,month-to-month,22.07,596.94,,Yes
CUST103174,male,1.0,30.0,,No,month-to-month,31.67,1009.89,,Yes
CUST100917,FEMALE,0.0,64.0,,DSL,Two year,119.19,6873.64,Mailed check,Yes
CUST107833,FEMALE,1.0,30.0,yes,DSL,Month-to-month,96.22,2874.12,Bank transfer,no
CUST106732,FEMALE,0.0,65.0,yes,Fiber optic,One year,58.79,3859.19,Bank transfer,No
CUST101949,Male,1.0,19.0,yes,,Month-to-month,34.92,757.18,Mailed check,No
CUST106368,male,0.0,5.0,Yes,DSL,month-to-month,62.96,293.29,Mailed check,Yes
CUST100001,Male,0.0,23.0,yes,dsl,Two year,35.68,780.83,Mailed check,No
CUST108032,male,0.0,43.0,No,dsl,Two year,53.03,2311.37,Electronic check,Yes
CUST106047,male,0.0,13.0,yes,,Month-to-month,56.36,858.35,Mailed check,No
CUST102720,male,,,Yes,DSL,One year,119.85,,,No
CUST102750,male,,42.0,yes,,month-to-month,,,Mailed check,No
CUST103117,Female,1.0,3.0,Yes,,Month-to-month,34.5,114.26,Mailed check,No
CUST109657,male,,30.0,,Fiber optic,Month-to-month,97.49,2643.85,Bank transfer,No
CUST103762,FEMALE,,,No,,One year,92.22,,Bank transfer,Yes
CUST100213,Female,0.0,53.0,No,dsl,Month-to-month,26.73,1641.32,,no
CUST100778,,,45.0,,No,One year,29.34,1064.68,Bank transfer,no
CUST103496,Female,0.0,20.0,Yes,Fiber optic,One year,58.46,1252.43,Mailed check,Yes
CUST108994,Male,1.0,46.0,yes,No,Two year,,,Bank transfer,Yes
CUST102043,Female,1.0,59.0,Yes,DSL,One year,81.44,5267.69,Electronic check,No
CUST105420,,,7.0,,Fiber optic,month-to-month,104.96,754.62,Electronic check,No
CUST106154,FEMALE,1.0,24.0,,DSL,month-to-month,118.89,3382.51,Credit card,no
CUST108357,,,15.0,No,DSL,One year,35.16,501.22,Mailed check,Yes
CUST108881,male,,51.0,,dsl,Two year,49.24,2594.36,Electronic check,no
CUST108465,FEMALE,0.0,65.0,,dsl,month-to-month,32.29,1813.16,Credit card,Yes
CUST104167,Female,,49.0,Yes,Fiber optic,One year,101.32,5094.38,Credit card,Yes
CUST103788,Female,1.0,17.0,Yes,Fiber optic,One year,23.21,434.52,,Yes
CUST108586,Male,0.0,4.0,,No,One year,45.6,215.63,Bank transfer,yes
CUST100583,Male,0.0,65.0,No,DSL,Two year,110.82,7669.03,Credit card,No
CUST105527,Female,,34.0,,DSL,One year,65.79,1873.06,,No
CUST100621,FEMALE,0.0,63.0,yes,No,Month-to-month,70.21,4109.44,,Yes
CUST100116,Female,0.0,28.0,,dsl,Month-to-month,119.18,3510.57,Mailed check,no
CUST106644,male,1.0,38.0,Yes,Fiber optic,month-to-month,29.42,948.74,Credit card,no
CUST109215,Male,,13.0,No,DSL,One year,51.09,759.31,Credit card,Yes
CUST106005,Female,,43.0,No,DSL,Month-to-month,90.85,3448.29,Bank transfer,Yes
CUST109140,Male,0.0,26.0,,No,Two year,74.94,1917.29,Mailed check,No
CUST108712,male,1.0,2.0,Yes,Fiber optic,month-to-month,95.67,198.68,,No
CUST101763,,1.0,52.0,,Fiber optic,One year,22.11,1004.7,Bank transfer,no
CUST101875,Male,1.0,33.0,,Fiber optic,month-to-month,47.96,1828.9,Electronic check,No
CUST103224,male,1.0,40.0,Yes,No,Two year,112.31,4634.86,Bank transfer,Yes
CUST100526,Female,1.0,59.0,yes,Fiber optic,One year,72.22,4101.18,Bank transfer,No
CUST107725,FEMALE,1.0,69.0,Yes,No,Two year,34.15,2126.03,Bank transfer,No
CUST102946,,0.0,26.0,yes,,Month-to-month,22.06,622.23,Bank transfer,no
CUST104473,male,,39.0,,dsl,Month-to-month,64.63,2706.36,,No
CUST105655,male,0.0,62.0,Yes,No,Two year,62.18,3112.79,Electronic check,No
CUST106059,Male,1.0,68.0,No,,Two year,116.36,7778.76,Bank transfer,Yes
CUST100959,FEMALE,1.0,41.0,No,Fiber optic,month-to-month,56.52,2479.28,Bank transfer,Yes
CUST106342,Female,,5.0,,DSL,Two year,62.57,287.04,Electronic check,No
CUST103633,Male,,1.0,No,DSL,One year,65.1,61.05,,NO
CUST101050,male,,,,Fiber optic,month-to-month,118.33,,Electronic check,no
CUST108711,Female,0.0,45.0,,dsl,Two year,62.23,2915.09,Mailed check,Yes
CUST103380,Female,,51.0,,,Month-to-month,28.56,1518.62,Electronic check,No
CUST103676,,,57.0,No,Fiber optic,Month-to-month,47.55,3141.68,Credit card,Yes
CUST105776,Male,0.0,23.0,yes,,Two year,81.01,1777.67,,Yes
CUST109227,Female,0.0,71.0,yes,dsl,Two year,40.59,2698.88,Mailed check,No
CUST106573,Female,1.0,47.0,No,DSL,month-to-month,31.42,1281.91,,Yes
CUST105179,Male,0.0,12.0,,,Two year,34.31,396.93,Mailed check,Yes
CUST101607,male,0.0,37.0,yes,,Month-to-month,73.32,2541.26,Bank transfer,No
CUST103610,Female,,60.0,No,No,Two year,54.79,2646.0,,no
CUST109953,Female,0.0,53.0,Yes,No,Two year,72.33,4093.71,Credit card,No
CUST106635,Male,1.0,,,dsl,Month-to-month,98.17,,,No
CUST103160,Male,1.0,11.0,No,DSL,One year,34.6,321.67,Mailed check,yes
CUST100791,Female,0.0,13.0,No,Fiber optic,month-to-month,78.68,945.41,Electronic check,No
CUST103056,Female,0.0,58.0,Yes,Fiber optic,month-to-month,83.28,3908.51,Bank transfer,Yes
CUST101980,male,,60.0,Yes,,Month-to-month,36.75,2313.98,Mailed check,Yes
CUST103598,FEMALE,1.0,44.0,No,,Two year,85.19,4396.58,Electronic check,No
CUST100933,Male,,54.0,yes,No,month-to-month,37.95,2040.12,Mailed check,Yes
CUST107424,FEMALE,,61.0,yes,dsl,Two year,118.8,7894.88,Credit card,No
CUST105626,Female,1.0,39.0,Yes,No,Month-to-month,51.31,1769.33,,Yes
CUST101682,male,1.0,70.0,yes,,Month-to-month,101.43,7957.05,Electronic check,Yes
CUST104179,Male,1.0,49.0,,dsl,One year,45.22,1833.32,Mailed check,Yes
CUST106446,male,,29.0,yes,dsl,Month-to-month,95.89,2255.8,Electronic check,No
CUST104116,male,1.0,70.0,,Fiber optic,One year,46.31,3404.39,Mailed check,no
CUST100988,FEMALE,1.0,37.0,No,Fiber optic,month-to-month,62.96,2005.27,,Yes
CUST102896,FEMALE,1.0,8.0,yes,DSL,One year,112.99,942.91,Bank transfer,yes
CUST103778,Male,,69.0,,dsl,month-to-month,22.0,1378.21,Bank transfer,Yes
CUST105658,male,0.0,21.0,yes,No,Two year,45.01,821.28,Bank transfer,Yes
CUST103093,Female,1.0,71.0,No,DSL,month-to-month,40.9,3313.37,,No
CUST103155,Female,,1.0,Yes,dsl,Month-to-month,101.21,107.46,Bank transfer,No
CUST101823,FEMALE,1.0,41.0,Yes,DSL,Two year,55.11,2603.14,Electronic check,No
CUST109816,Male,,14.0,Yes,Fiber optic,Month-to-month,99.39,1161.56,Bank transfer,No
CUST101098,Male,,41.0,,DSL,month-to-month,85.97,3740.27,Electronic check,No
CUST102844,Female,0.0,14.0,yes,,month-to-month,116.05,1671.23,Credit card,Yes
CUST103342,Male,,44.0,yes,,One year,102.24,5152.03,Credit card,No
CUST100038,Male,1.0,,No,Fiber optic,month-to-month,60.58,,Mailed check,Yes
CUST106540,male,,43.0,,dsl,One year,112.15,4411.07,Mailed check,Yes
CUST109535,FEMALE,0.0,28.0,No,Fiber optic,month-to-month,51.27,1434.49,,no
CUST108707,Male,0.0,70.0,No,Fiber optic,month-to-month,55.58,4387.43,,no
CUST103356,FEMALE,1.0,64.0,No,DSL,One year,48.03,3199.47,Mailed check,Yes
CUST107813,FEMALE,1.0,47.0,,Fiber optic,One year,77.82,4024.08,Electronic check,no
CUST108220,Male,0.0,71.0,yes,dsl,Month-to-month,95.19,6169.49,Mailed check,Yes
CUST109414,male,1.0,0.0,Yes,DSL,month-to-month,119.59,136.98,Bank transfer,No
CUST102428,Male,0.0,17.0,yes,Fiber optic,month-to-month,54.23,977.41,Bank transfer,no
CUST105043,Male,0.0,63.0,yes,,Two year,27.58,1795.33,Mailed check,Yes
CUST105346,FEMALE,1.0,16.0,No,Fiber optic,One year,52.67,942.93,Electronic check,No
CUST104811,Female,1.0,68.0,No,DSL,Two year,91.59,7089.08,Electronic check,no
CUST108476,male,,58.0,Yes,,Month-to-month,106.52,5988.22,Credit card,no
CUST100686,FEMALE,,69.0,Yes,DSL,Two year,56.84,3302.39,Mailed check,Yes
CUST104799,male,1.0,,No,dsl,One year,49.04,,,Yes
CUST107437,male,0.0,71.0,yes,DSL,Two year,57.17,4372.87,Electronic check,No
CUST102353,FEMALE,0.0,,,Fiber optic,month-to-month,28.77,,Mailed check,Yes
CUST106353,Male,0.0,,,DSL,Two year,62.9,,Mailed check,Yes
CUST104569,Female,,56.0,,dsl,Two year,43.86,2407.59,Electronic check,Yes
CUST108213,Female,1.0,62.0,,Fiber optic,Two year,34.82,2491.4,Bank transfer,Yes
